1618,1200
1629,2100
1630,2600
1628,1500
1622,1400
1626,2000
1630,1700
1632,1500
1632,700
1628,1200
1607,1200
1613,1400
1608,900
1610,1000
1615,2900
1624,1800
1616,300
1612,400
1608,1800
1612,2100
1600,500
1588,1300
1583,900
1591,2000
1593,2500
1611,2300
1600,900
1597,1400
1576,100
1585,2100
1582,1200
1572,800
1564,800
1562,1500
1568,1800
1576,2300
1588,1900
1597,2100
1605,1400
1608,300
1620,2800
1622,2300
1620,1300
1622,400
1622,800
1624,1200
1622,2000
1646,2700
1650,1400
1632,600
1629,1200
1613,800
1617,1400
1616,2900
1619,2100
1621,1800
1635,2700
1634,1600
1625,600
1622,1300
1612,600
1585,400
1573,600
1591,2400
1618,3300
1626,1400
1620,1200
1627,1000
1637,2200
1634,2800
1610,1000
1599,1400
1573,1400
1560,1500
1557,1200
1574,3400
1570,1800
1575,1200
1588,2600
1595,2000
1591,2500
1608,3300
1617,2500
1620,3200
1625,1900
1613,1400
1611,1500
1615,1900
1616,1500
1599,400
1618,3100
1621,2500
1613,1300
1606,800
1616,2300
1632,2100
1619,700
1594,500
1587,1400
1592,1300
1588,800
1572,500
1558,1200
1565,2200
1573,2200
1560,700
1569,2600
1560,600
1565,1200
1575,2200
1588,2500
1599,2500
1608,1800
1620,2200
1601,1000
1606,2300
1639,3600
1642,700
1639,1500
1625,700
1640,2000
1654,2700
1688,4300
1683,1500
1673,1500
1662,1200
1664,1100
1665,1500
1683,1900
1679,1700
1680,1300
1696,2400
1709,2100
1713,1900
1707,1200
1710,2600
1727,3600
1731,2500
1741,2400
1763,2500
1739,400
1720,400
1718,1100
1724,1000
1735,1900
1742,1900
1727,500
1707,700
1714,2100
1722,1400
1735,2500
1760,3300
1761,1500
1752,2000
1750,1900
1758,2600
1757,2600
1757,1600
1764,1300
1770,1900
1766,200
1776,1400
1777,700
1772,1900
1746,700
1743,1100
1734,300
1734,1000
1741,2900
1724,1100
1730,1600
1740,2400
1732,600
1749,3200
1756,1900
1748,2600
1756,2600
1760,1600
1756,2200
1758,2200
1761,2800
1730,200
1712,700
1690,1000
1694,2300
1688,800
1675,200
1678,2200
1684,2100
1694,1400
1671,800
1659,1300
1667,2100
1679,2000
1672,1600
1676,2500
1688,1900
1706,2300
1698,600
1697,1200
1709,2000
1729,2500
1725,800
1721,1800
1711,1200
1719,1500
1702,900
1717,2100
1716,1100
1707,1300
1698,1600
1690,1700
1676,400
1676,2200
1671,500
1663,1500
1644,1700
1648,1100
1650,1700
1653,1000
1642,900
1640,2500
1629,3200
1623,900
1617,900
1619,1400
1626,1800
1620,900
1614,1300
1608,1100
1622,2700
1598,0
1583,600
1570,600
1568,1000
1566,2400
1552,2200
1547,2000
1546,2300
1535,1400
1552,2100
1570,2200
1570,1100
1577,1700
1575,1700
1589,3300
1597,1300
1627,3700
1634,2800
1660,4000
1653,1800
1648,2800
1641,800
1640,1900
1645,2400
1635,1600
1620,1100
1617,1300
1639,3500
1641,2100
1653,1400
1646,700
1649,1000
1642,1200
1650,1500
1653,1400
1656,600
1672,2600
1655,1200
1681,3700
1681,1600
1659,200
1693,4000
1682,2100
1701,3800
1695,2000
1682,1300
1694,2800
1700,2800
1686,800
1680,2200
1702,2400
1702,700
1708,1600
1690,500
1692,1000
1708,1800
1733,4700
1728,1600
1727,1300
1727,800
1716,200
1699,400
1688,900
1678,600
1662,900
1646,300
1633,1000
1639,1200
1649,2200
1650,2100
1647,2200
1640,100
1628,600
1622,600
1616,900
1623,1600
1622,2000
1625,1400
1618,600
1636,3400
1635,1600
1640,900
1635,1700
1641,1100
1644,1800
1645,1800
1649,1500
1641,900
1647,1600
1651,1300
1637,1100
1621,1600
1627,1500
1637,1900
1635,1200
1629,1200
1634,1400
1648,2700
1653,1600
1654,2800
1680,2600
1703,2900
1726,2900
1735,1900
1737,2600
1744,2900
1736,1200
1734,2100
1736,1600
1723,800
1712,1100
1715,1400
1708,1000
1704,1300
1684,1300
1696,2500
1677,1800
1666,1700
1663,3700
1671,2600
1655,1200
1665,1800
1660,1400
1656,2000
1664,2400
1664,1100
1660,900
1640,1500
1630,1100
1630,1400
1635,1200
1630,500
1627,900
1620,800
1616,1000
1629,1900
1635,3200
1638,1500
1608,700
1609,1700
1634,2700
1610,1600
1598,900
1578,1800
1570,1200
1569,1200
1552,1100
1554,3000
1562,1600
1567,2700
1562,1900
1561,600
1548,300
1559,1600
1582,3300
1567,300
1541,2100
1541,1600
1549,2100
1558,1700
1567,1100
1587,2400
1595,1700
1596,700
1593,600
1601,1100
1604,1300
1598,600
1581,500
1567,700
1546,100
1559,1400
1565,1200
1576,1700
1596,2900
1598,1800
1605,2700
1611,2000
1613,800
1597,1800
1589,800
1598,1800
1593,1200
1591,900
1595,2200
1586,900
1588,1700
1601,2200
1595,1000
1597,1500
1594,800
1610,3200
1616,2100
1622,2500
1635,2500
1637,1400
1630,700
1612,900
1605,900
1602,2500
1580,400
1561,1000
1553,2100
1566,3200
1545,500
1537,2100
1531,600
1522,1200
1516,1000
1522,1400
1519,800
1505,0
1513,1800
1508,800
1507,1200
1503,2100
1489,400
1483,1100
1473,2700
1455,800
1462,1900
1467,2300
1469,1600
1466,1700
1456,1400
1452,700
1443,0
1434,600
1438,1500
1444,2000
1459,2700
1470,1600
1468,700
1473,1300
1480,1700
1469,800
1447,1000
1442,1000
1443,800
1444,1800
1429,1200
1413,0
1420,1600
1411,900
1405,600
1413,2000
1415,1300
1397,1200
1382,100
1373,1800
1376,2200
1388,1800
1407,2200
1400,900
1384,1700
1395,1400
1399,2500
1405,2200
1395,1100
1400,2200
1396,700
1372,0
1367,1200
1388,2800
1382,0
1409,3800
1412,1600
1424,1800
1426,700
1427,800
1438,1200
1428,400
1434,1800
1423,600
1425,3100
1430,2300
1430,2700
1434,2400
1444,1800
1442,1600
1445,1100
1432,500
1443,2300
1448,1400
1441,1500
1438,600
1432,1100
1425,1500
1429,1400
1421,700
1424,1100
1395,300
1375,100
1376,2600
1359,800
1352,700
1359,1400
1373,2300
1375,1100
1350,0
1354,800
1363,1900
1353,1100
1346,2500
1354,1300
1348,1500
1342,0
1346,1600
1339,300
1326,100
1324,600
1331,700
1321,800
1332,1900
1330,1000
1324,1500
1328,800
1322,500
1312,1700
1326,2200
1336,2900
1327,1400
1319,800
1321,1900
1318,1100
1328,1700
1350,2200
1367,2300
1366,1400
1358,1200
1345,1400
1340,1100
1341,800
1346,1800
1344,1500
1345,900
1352,1700
1357,1500
1360,1100
1361,1900
1369,2000
1371,200
1360,500
1376,2500
1382,1200
1368,600
1361,600
1357,800
1365,900
1364,1700
1366,2400
1365,1700
1347,400
1345,700
1348,2000
1351,1700
1344,1800
1332,1000
1342,2100
1332,1200
1332,700
1347,1500
1353,1800
1340,1500
1341,100
1317,1400
1313,1200
1303,800
1314,1800
1311,500
1321,2200
1335,1800
1320,300
1321,700
1304,1400
1282,100
1267,1200
1268,2500
1258,800
1242,0
1231,0
1227,100
1216,1200
1223,2100
1219,1100
1233,2000
1236,1400
1242,2100
1250,2200
1246,300
1247,1200
1254,1000
1258,500
1242,1000
1246,1200
1253,1400
1256,1700
1243,1000
1236,400
1256,2000
1258,1000
1264,2500
1262,900
1245,800
1236,400
1230,900
1232,200
1226,1000
1227,400
1229,300
1227,400
1227,700
1222,300
1222,1900
1231,1900
1229,1300
1240,1900
1253,1800
1250,1400
1254,2600
1229,400
1222,700
1233,1900
1226,1200
1223,800
1209,300
1189,200
1178,1200
1170,600
1165,700
1161,1000
1175,2500
1176,900
1178,2000
1185,2200
1178,200
1185,2400
1176,600
1178,1300
1169,1000
1159,1000
1174,1700
1186,1700
1171,1000
1173,1400
1171,400
1186,2100
1210,3200
1208,700
1202,1100
1199,2100
1188,600
1186,200
1183,400
1175,1200
1175,1700
1169,1200
1160,100
1147,800
1150,1500
1145,200
1132,200
1122,800
1134,2700
1148,1500
1145,1100
1143,1000
1143,800
1128,300
1136,1300
1133,1900
1123,800
1134,1400
1136,900
1126,400
1131,600
1131,1200
1112,600
1132,2800
1158,2600
1175,1700
1179,500
1181,1400
1173,1300
1186,2400
1176,1000
1166,400
1151,600
1139,1000
1147,1100
1143,800
1139,600
1146,1200
1165,2900
1170,1700
1183,2700
1177,1100
1192,2500
1198,1000
1194,1600
1207,2300
1206,2400
1211,1400
1211,800
1211,400
1202,0
1200,0
1205,1500
1216,1500
1231,1800
1236,900
1248,1900
1257,1200
1252,1400
1238,500
1231,600
1220,800
1208,600
1202,800
1199,2300
1207,1200
1220,2000
1217,1600
1213,800
1217,1200
1224,1000
1231,900
1238,1900
1249,1700
1243,100
1244,1100
1228,900
1222,300
1216,1400
1205,1100
1210,700
1196,1000
1205,1500
1195,300
1197,1200
1205,1800
1189,100
1175,300
1169,400
1163,800
1160,100
1139,0
1112,500
1118,1300
1119,1200
1112,1400
1135,2900
1146,1300
1166,2400
1156,200
1141,200
1134,500
1144,1100
1147,1100
1141,900
1151,1200
1156,700
1165,1700
1142,400
1130,300
1121,200
1125,1400
1132,1500
1138,900
1126,100
1121,1400
1147,3400
1156,2300
1165,1800
1165,400
1164,500
1177,2500
1187,1600
1161,200
1135,0
1127,900
1135,1300
1124,300
1116,500
1098,600
1104,1600
1114,1400
1125,1700
1124,900
1116,300
1112,400
1128,2200
1117,100
1100,1200
1101,1800
1080,600
1070,100
1052,700
1045,300
1038,900
1025,1000
1010,900
1001,500
1010,1700
1033,2700
1047,1400
1057,1000
1069,2700
1070,1600
1059,700
1053,300
1056,2200
1058,1400
1045,100
1069,2900
1074,1100
1079,1300
1081,800
1078,500
1078,2300
1070,400
1074,2400
1065,700
1068,1100
1062,600
1062,1000
1057,400
1052,1400
1044,900
1061,1800
1057,700
1056,800
1064,1100
1051,100
1053,1300
1062,1600
1056,400
1047,600
1051,700
1056,1700
1045,700
1049,500
1059,1300
1087,3200
1092,1300
1101,1000
1127,2600
1128,600
1132,1700
1128,800
1130,1600
1105,400
1097,500
1082,900
1097,1700
1109,1400
1113,900
1107,500
1096,0
1096,900
1097,1300
1103,1300
1104,1800
1117,1700
1117,300
1125,1000
1123,1200
1122,1400
1127,1400
1133,700
1119,0
1098,1300
1078,300
1060,0
1072,1600
1086,1900
1068,700
1075,2300
1087,1400
1102,1500
1105,1200
1095,300
1093,100
1102,1400
1101,500
1097,1200
1102,1900
1090,500
1088,700
1113,2800
1121,1200
1105,600
1104,0
1095,300
1093,1600
1094,700
1098,500
1096,500
1112,1900
1105,200
1115,2000
1116,1000
1113,200
1105,900
1083,500
1090,2100
1090,1000
1071,800
1073,1800
1082,1600
1081,200
1069,1000
1065,1000
1078,1400
1067,1800
1060,400
1060,1300
1065,1300
1074,1400
1068,1700
1084,2000
1061,100
1054,0
1063,2000
1061,400
1077,2600
1079,600
1071,600
1069,700
1059,800
1073,2100
1072,700
1078,1700
1084,700
1077,600
1063,200
1066,700
1063,300
1064,800
1061,1400
1073,1900
1070,200
1070,1300
1048,1000
1042,700
1047,1500
1029,800
1040,1700
1042,1900
1053,1900
1051,1400
1062,1500
1073,1600
1073,900
1079,2300
1081,1600
1101,2900
1107,1100
1125,1800
1127,1100
1133,1900
1132,1200
1117,300
1117,1700
1122,800
1124,1200
1116,400
1110,800
1099,300
1101,900
1105,400
1094,200
1098,700
1113,1500
1119,2200
1105,500
1108,1000
1102,1700
1118,3000
1105,200
1104,1100
1122,2100
1140,1900
1129,300
1137,1300
1137,1200
1121,300
1121,500
1124,1000
1107,1100
1095,0
1105,1600
1119,1400
1140,2400
1125,100
1132,1400
1129,200
1142,1800
1134,1100
1136,400
1126,1000
1118,200
1128,1200
1138,1900
1136,300
1123,800
1114,100
1114,800
1107,1100
1101,1000
1103,400
1103,1000
1097,400
1090,700
1076,400
1075,300
1068,600
1064,900
1060,1000
1050,700
1030,0
1042,1300
1050,800
1030,0
1036,1000
1016,600
1013,300
1015,800
1010,200
1009,700
994,600
1006,1900
993,400
993,700
998,1100
1003,700
999,300
1001,500
1002,900
1002,1400
998,1500
1017,2100
1018,1400
1025,1700
1024,600
1019,1000
1023,1200
1013,700
1004,1000
1002,1700
993,500
978,0
963,100
965,1100
964,2200
959,1100
931,100
928,800
921,1100
916,600
901,400
891,200
911,2300
912,1800
915,1100
908,500
909,500
901,0
912,1400
923,2000
935,1600
947,1400
944,400
942,1300
929,900
932,800
934,1200
934,1700
914,1000
931,1900
940,2000
936,1700
933,1600
932,200
919,0
910,300
916,900
926,1500
931,1500
931,1100
943,1200
936,900
930,800
911,500
920,1000
923,1700
929,800
943,3200
937,500
947,1400
959,2200
972,1500
975,1500
964,800
961,0
963,1000
975,1300
975,800
967,300
968,1100
984,2000
998,2400
1020,2600
1021,800
1023,600
1027,700
1030,900
1027,600
1035,1800
1036,800
1043,700
1035,500
1043,1600
1062,1900
1066,1400
1061,100
1066,800
1071,1300
1080,1100
1086,1300
1096,1600
1099,2200
1100,500
1098,500
1097,1000
1093,300
1108,1800
1112,900
1107,400
1114,2100
1104,500
1093,1000
1094,1500
1089,1200
1096,1300
1094,800
1089,700
1089,700
1079,0
1065,300
1070,1000
1089,1900
1098,1000
1099,1200
1077,0
1068,200
1074,700
1070,400
1061,200
1076,2100
1075,300
1092,1900
1077,800
1065,600
1066,1200
1063,200
1069,1100
1088,1900
1093,1900
1090,1700
1080,600
1072,600
1076,800
1074,1100
1074,900
1075,900
1088,2500
1086,1500
1087,1100
1074,600
1062,800
1058,1300
1057,1500
1060,500
1074,1400
1079,800
1087,1700
1084,1200
1081,1200
1089,1900
1080,300
1076,500
1081,1300
1089,1300
1087,800
1078,800
1072,200
1040,0
1047,1200
1048,1500
1041,1500
1047,2100
1038,600
1048,1800
1066,1800
1070,1400
1065,800
1062,500
1066,700
1057,200
1064,2700
1044,400
1026,800
1034,1600
1037,900
1030,0
1023,200
1031,1400
1029,1600
1028,700
1035,1400
1057,2700
1053,1200
1044,1000
1042,1200
1061,2000
1065,1200
1057,500
1056,1000
1047,400
1040,900
1018,0
1025,1200
1026,600
1034,1800
1040,900
1033,1100
1033,900
1039,1000
1038,2000
1035,200
1046,2100
1046,1500
1048,1400
1040,500
1044,1200
1048,1100
1049,800
1055,600
1055,300
1046,100
1029,200
1023,400
1022,1100
1029,700
1036,900
1039,1000
1039,400
1052,1500
1036,500
1037,400
1040,2200
1047,1500
1047,600
1047,1200
1054,900
1059,1600
1052,1200
1048,1500
1036,500
1052,2200
1053,700
1063,1800
1065,1300
1059,300
1055,500
1033,300
1027,900
1018,200
1013,100
1010,500
1012,1500
1013,1600
1013,500
1016,1700
1032,2400
1025,1000
1021,800
1023,1400
1008,400
1016,1100
1021,1000
1011,300
1011,1300
1011,800
1013,1000
1025,1400
1048,2300
1036,0
1040,1900
1027,200
1027,2100
1023,200
1011,600
1004,1100
997,700
997,800
1004,1200
1004,700
1015,1300
1001,1300
1014,1700
1018,1200
1012,1000
1014,1100
1028,1400
1034,800
1030,1000
1025,1100
1024,600
1019,900
999,700
1005,1800
1023,2800
1032,2100
1029,1700
1025,800
1027,700
1025,800
1035,1400
1026,0
1047,2100
1048,1300
1044,200
1028,200
1033,1400
1043,2100
1051,1700
1058,1700
1040,200
1044,600
1029,600
1017,300
1006,300
1016,1500
1005,100
1024,3000
1027,1100
1032,1100
1034,500
1042,900
1053,1300
1068,1900
1075,1800
1083,1500
1076,200
1072,600
1078,1000
1088,2500
1099,1600
1118,2300
1100,400
1106,2100
1125,2500
1122,900
1116,300
1104,400
1098,600
1091,800
1091,500
1091,2200
1085,100
1073,600
1062,200
1071,1200
1082,1600
1095,1600
1088,200
1100,1400
1115,1600
1114,400
1101,200
1086,100
1098,1700
1092,1100
1069,100
1070,1100
1069,700
1069,1400
1076,1100
1073,800
1072,900
1082,1300
1077,800
1086,1700
1095,1900
1084,300
1067,600
1075,800
1056,0
1062,800
1047,600
1046,100
1048,800
1056,1900
1068,1900
1060,0
1058,1000
1072,2100
1078,1900
1076,1100
1065,600
1061,800
1060,900
1052,300
1056,1800
1057,900
1066,1900
1072,1700
1073,700
1078,1400
1084,1300
1070,400
1052,1000
1063,3200
1066,2000
1068,1000
1079,1800
1081,1000
1078,1100
1092,1400
1085,1400
1072,0
1081,1100
1108,2900
1098,400
1087,1000
1083,1300
1072,600
1081,1100
1084,900
1104,2600
1119,1800
1122,600
1121,1400
1142,2200
1118,600
1116,900
1111,600
1119,1300
1118,800
1106,100
1089,200
1077,600
1070,800
1080,1200
1084,1000
1079,500
1062,800
1052,600
1046,1700
1053,1100
1043,1100
1026,800
1031,1400
1038,1000
1036,200
1037,700
1039,1000
1041,700
1032,1300
1047,1600
1055,1400
1070,1700
1060,200
1054,1000
1042,400
1041,100
1043,1600
1037,1000
1040,700
1052,1400
1070,1900
1063,1000
1063,1100
1068,600
1075,1800
1084,1600
1072,200
1085,2400
1092,1500
1094,1100
1081,0
1077,400
1074,1400
1065,1000
1067,500
1075,1400
1069,200
1075,600
1079,1200
1092,1900
1108,1700
1105,500
1110,2400
1100,900
1122,2200
1120,800
1110,1100
1111,2000
1108,800
1114,1200
1117,1100
1111,300
1114,600
1112,1600
1115,1200
1101,500
1089,500
1087,500
1091,1800
1087,900
1089,600
1092,1300
1065,500
1045,0
1050,1500
1032,0
1027,500
1022,600
1008,0
1015,2100
1031,1600
1027,700
1012,1400
1021,1300
1013,200
1017,1700
1029,1800
1031,1300
1032,1000
1016,1000
1011,1300
1006,100
996,400
993,1900
1002,1500
1004,1100
1007,900
1006,1200
1028,3000
1033,600
1044,1300
1058,2000
1057,700
1047,200
1037,0
1043,1100
1062,2700
1069,1300
1065,1300
1066,1200
1056,100
1056,800
1052,1000
1052,1000
1060,1000
1057,400
1053,600
1048,200
1037,200
1023,200
1014,500
1004,700
1014,1200
1024,2000
1032,1200
1041,1000
1035,1000
1040,1500
1038,500
1030,600
1012,100
1007,500
1003,700
1001,400
987,400
984,1300
995,1300
990,1900
988,1300
