2140,3200
2162,2800
2151,700
2136,300
2122,200
2110,200
2102,800
2088,200
2099,1200
2109,1100
2121,1200
2109,600
2076,500
2069,1400
2098,2900
2112,1400
2132,2000
2154,2600
2180,2800
2206,2800
2230,2400
2262,3400
2287,3300
2287,1600
2270,1600
2285,2800
2302,3100
2315,3000
2328,3000
2359,4000
2383,3000
2406,3200
2424,3100
2430,1900
2447,3000
2451,2500
2476,4400
2465,1400
2470,2000
2467,2000
2469,3400
2453,2000
2461,2800
2469,2800
2489,3400
2476,1900
2473,2000
2477,2800
2479,3600
2480,2800
2485,2900
2485,2200
2477,2200
2473,2000
2471,2400
2478,3300
2494,3400
2483,1900
2473,2600
2468,1800
2456,2000
2452,1800
2449,1700
2447,2200
2431,1300
2434,1700
2425,2500
2416,2500
2438,3800
2434,2700
2432,2300
2428,1700
2420,2200
2405,2100
2383,1200
2389,2000
2378,2600
2376,3000
2368,1800
2362,2400
2363,2200
2360,3100
2352,1600
2348,3100
2347,2300
2331,1200
2331,3400
2332,2700
2314,1600
2306,3000
2315,2800
2310,2300
2302,2000
2300,2400
2290,2100
2267,1700
2256,2200
2251,1800
2256,2500
2257,2400
2247,2200
2243,2400
2254,1800
2279,2800
2300,2300
2314,1600
2321,1500
2331,1200
2328,900
2337,2000
2332,700
2346,2000
2354,1300
2363,2300
2351,1700
2360,2300
2362,2200
2355,1900
2354,2700
2346,2000
2351,2900
2347,3000
2336,2200
2352,3200
2360,2400
2354,2200
2349,2600
2357,3800
2352,2500
2338,2600
2329,2100
2326,2900
2325,3000
2327,2100
2323,2600
2312,1400
2282,1400
2304,3600
2300,1600
2287,700
2272,1900
2261,900
2233,0
2225,2000
2194,300
2178,300
2161,300
2135,200
2106,700
2102,2400
2097,2400
2098,2300
2100,2400
2102,2200
2103,2500
2083,1300
2052,300
2039,600
2020,700
2010,800
1997,700
1989,1000
1974,200
1960,800
1971,2400
1984,3000
1993,3400
1988,2000
1965,1500
1968,3000
1968,2300
1972,2100
1976,2600
1989,3400
2006,2900
2003,1700
2003,2600
1988,1500
1993,2300
1983,1400
1976,1500
1949,400
1965,3200
1970,3600
1963,1600
1981,3000
1971,2400
1972,2800
1979,2300
1967,1800
1967,2800
1959,1500
1964,2500
1956,1600
1939,400
1937,1500
1927,1200
1939,3000
1925,1100
1905,400
1883,0
1874,1500
1878,2200
1874,2400
1893,4200
1906,2900
1892,100
1880,0
1872,100
1860,800
1879,2600
1870,1100
1877,2000
1884,3000
1895,2800
1883,1100
1861,0
1842,0
1841,2600
1850,2900
1845,2400
1847,3200
1851,2600
1845,2600
1837,1600
1819,400
1824,3100
1819,3300
1824,3000
1818,2000
1833,3600
1829,2500
1832,3300
1845,3400
1853,3400
1872,3300
1884,2600
1875,2700
1883,2400
1898,2200
1907,2800
1919,2100
1943,2400
1940,1700
1954,1700
1961,1000
1994,3600
2033,4100
2058,3200
2048,1400
2039,1500
2037,2100
2032,1900
2014,400
2013,2400
2011,1100
2030,2200
2056,3200
2077,2800
2101,3200
2122,2800
2138,2600
2158,2200
2170,2000
2166,2000
2172,3600
2163,2500
2165,2200
2179,2900
2167,1800
2168,2400
2165,1800
2165,2600
2159,2800
2150,2000
2146,1300
2125,500
2125,1500
2122,2000
2122,1400
2119,1200
2122,700
2096,600
2066,600
2057,700
2044,1700
2045,2500
2025,800
2024,2200
2038,3200
2032,2200
2039,2200
2043,2900
2045,1800
2060,1900
2051,600
2055,1600
2046,2100
2059,2400
2068,1300
2093,2500
2090,1200
2087,1900
2087,2400
2072,2700
2071,2800
2097,2700
2105,800
2134,3000
2153,2700
2139,1200
2143,1500
2151,2800
2141,2000
2135,2200
2150,2600
2168,1800
2185,1700
2181,2200
2169,1700
2162,1700
2141,1100
2127,1200
2125,2400
2138,2900
2161,2700
2146,1600
2159,4600
2155,2600
2151,1600
2139,2400
2119,500
2099,1300
2092,2700
2076,1800
2067,2400
2052,1100
2034,900
2022,1200
2021,2100
2011,1800
2010,2000
2002,1600
1999,1400
1994,1200
2006,2200
1976,600
1952,1700
1933,1300
1948,2900
1965,3200
1970,2600
1978,2700
2002,2800
1992,1400
2017,3600
2019,2400
2005,1800
1997,2000
1987,2200
1970,1100
1972,2800
1988,3800
1993,2500
1990,1700
1970,1600
1960,1500
1962,2400
1947,1400
1939,1000
1917,200
1900,100
1897,2300
1879,1000
1885,2600
1894,2200
1915,2600
1921,2100
1925,2400
1942,3100
1950,2000
1971,2800
1981,1600
1999,2400
2015,2300
2019,2100
2010,1600
2022,2000
2025,2500
2000,700
2015,3700
2019,2600
2013,2300
2006,1100
2000,1300
1998,400
2011,2900
2030,4000
2017,1100
2018,1400
2015,2200
2013,1000
2009,1500
1998,1300
1993,2200
1985,2000
1978,2000
1989,1900
1972,1300
1963,1800
1970,1900
1979,2400
1974,2300
1971,1700
1954,500
1934,600
1928,1200
1911,0
1897,800
1893,1300
1900,2400
1909,2000
1915,1800
1913,2200
1890,600
1869,600
1867,1400
1837,1600
1820,900
1818,1400
1829,3500
1850,2600
1861,2400
1858,2400
1871,3100
1874,2700
1888,2500
1879,0
1882,1500
1881,2000
1877,1400
1863,600
1871,2400
1873,1600
1875,1400
1870,1700
1877,1300
1869,900
1871,1500
1850,800
1832,1400
1830,2400
1824,2100
1820,2400
1831,2500
1811,1600
1813,2600
1800,500
1782,200
1764,400
1761,800
1738,500
1703,300
1699,2100
1705,2300
1713,2400
1722,2400
1700,200
1693,700
1692,900
1706,1600
1718,1300
1705,1000
1702,700
1694,1800
1685,1300
1688,2900
1692,2500
1698,3000
1680,1300
1685,2500
1658,100
1643,100
1619,0
1597,100
1606,3000
1622,3200
1613,1100
1591,300
1600,1600
1587,2400
1585,2400
1572,1000
1569,800
1564,800
1562,200
1542,900
1520,1800
1532,2300
1531,1300
1533,2400
1551,2800
1554,1800
1574,3300
1578,2600
1578,2000
1569,1100
1562,1200
1566,1700
1559,1100
1548,800
1544,2000
1541,2000
1541,1700
1557,2100
1574,2300
1577,1500
1604,2700
1614,1800
1619,1800
1620,2500
1646,4600
1640,1200
1619,100
1615,200
1620,1100
1608,200
1598,600
1604,1500
1591,100
1560,400
1548,1400
1543,1900
1529,1000
1501,300
1480,600
1473,1800
1493,2000
1493,1500
1476,300
1483,2100
1492,1500
1498,3000
1486,400
1475,300
1486,2800
1476,300
1491,2400
1480,400
1474,200
1478,1800
1468,1400
1454,700
1443,1300
1437,1900
1436,1500
1436,2600
1461,3000
1481,2200
1490,1300
1514,3200
1541,3200
1558,2000
1550,1300
1545,1800
1539,1800
1547,3200
1566,2100
1577,1800
1580,1200
1580,1600
1592,2500
1602,2000
1616,2100
1626,2800
1640,2700
1635,2400
1629,1900
1632,3300
1640,2100
1645,3000
1664,2000
1689,2600
1700,1100
1715,1600
1703,1800
1690,1900
1693,1400
1708,1800
1723,3100
1711,1200
1699,1200
1705,1600
1711,1400
1726,2300
1747,2300
1740,200
1726,400
1704,100
1717,2600
1714,2100
1705,1900
1697,1000
1688,2400
1674,1200
1667,1300
1676,2000
1691,2700
1699,2500
1706,1800
1719,2100
1713,1400
1722,2900
1728,2300
1723,1600
1722,2200
1733,2600
1730,2400
1713,100
1711,1600
1706,2000
1674,1400
1678,1600
1694,1700
1718,2600
1730,2300
1766,3800
1789,2900
1792,1800
1815,2400
1833,2200
1844,2500
1836,1100
1846,2000
1866,2300
1885,2500
1901,3400
1911,3000
1915,1900
1922,1000
1908,700
1901,800
1885,1400
1883,200
1892,1200
1884,2000
1903,2200
1889,1000
1901,1600
1901,200
1888,500
1884,1000
1893,1600
1912,3200
1897,400
1907,2500
1905,2400
1890,1500
1890,2200
1906,2900
1900,2600
1884,1600
1892,2800
1894,1500
1904,2800
1908,2200
1915,3900
1913,1900
1919,2400
1918,1100
1919,1700
1912,1800
1903,1100
1908,2600
1894,1400
1885,1800
1870,900
1864,1300
1859,2800
1846,800
1827,1100
1829,2200
1813,1000
1824,2200
1848,4000
1831,100
1812,0
1807,900
1805,1600
1795,2100
1806,2300
1807,1300
1807,1600
1807,1400
1788,400
1767,200
1771,600
1778,1100
1795,1800
1801,3200
1799,1900
1791,1100
1793,1200
1790,2100
1802,2400
1798,900
1796,1800
1796,2700
1793,2200
1801,2600
1795,1500
1801,2000
1793,2100
1784,1400
1777,900
1771,1600
1760,1500
1765,2900
1783,1900
1786,1900
1798,3200
1801,1700
1808,2300
1813,2200
1818,3100
1818,2300
1800,2000
1780,900
1775,1300
1763,1200
1751,1000
1745,1900
1755,2100
1749,1400
1740,1400
1732,1700
1719,2100
1709,2000
1715,2500
1725,2000
1724,600
1733,1700
1741,2200
1747,800
1749,1400
1743,1400
1750,2900
1752,1200
1745,900
1743,0
1744,600
1736,200
1744,2400
1734,2200
1747,1700
1746,2400
1749,2700
1740,600
1725,700
1698,200
1677,500
1677,1600
1667,1800
1660,800
1644,1200
1646,2400
1630,2300
1647,3600
1643,2000
1651,1900
1654,2000
1650,1400
1649,1000
1636,1300
1628,600
1621,1100
1629,1700
1635,1900
1627,2000
1631,1200
1621,100
1605,600
1621,2600
1616,1700
1584,800
1605,2200
1614,900
1609,400
1607,1400
1601,1500
1584,600
1588,1700
1593,2100
1590,1100
1592,600
1605,1500
1612,1300
1616,1500
1623,2500
1608,1700
1619,3000
1618,1000
1609,300
1588,0
1564,0
1563,800
1569,2400
1557,1500
1551,1600
1535,1000
1529,900
1523,1400
1522,2000
1529,2100
1531,1100
1517,200
1502,0
1500,2700
1493,1200
1498,2400
1476,1000
1474,1500
1465,1400
1455,1200
1443,1900
1436,1600
1422,600
1414,100
1405,400
1394,100
1393,900
1391,1700
1370,0
1378,2200
1378,1400
1391,3000
1374,400
1355,100
1342,1200
1345,2300
1361,2200
1374,3000
1376,2400
1395,2700
1391,1000
1404,2700
1377,200
1394,2900
1397,1200
1410,1300
1423,1900
1443,2200
1438,1900
1430,1400
1413,0
1389,0
1367,500
1378,1700
1394,2300
1416,2400
1412,100
1416,2000
1410,1200
1436,3400
1436,1200
1430,1800
1431,2400
1415,2000
1417,2200
1422,2400
1415,1300
1413,1200
1428,2500
1440,2500
1445,1100
1448,1400
1438,700
1448,2900
1438,1000
1444,1800
1451,800
1448,300
1429,700
1436,2400
1446,1800
1437,1300
1438,1000
1439,500
1430,500
1420,500
1424,1000
1416,900
1426,3100
1421,600
1427,1200
1429,1700
1419,300
1408,400
1392,900
1400,2500
1384,1400
1386,1200
1397,1400
1409,1200
1427,1800
1438,1900
1425,1100
1412,200
1399,300
1392,300
1388,500
1388,1400
1374,600
1365,1200
1361,700
1382,2300
1394,1200
1382,1500
1380,1000
1378,2200
1393,2500
1388,1000
1386,1200
1394,2000
1403,2800
1403,1600
1417,2000
1430,1400
1451,2500
1458,800
1461,1200
1445,100
1463,1800
1445,400
1439,800
1426,1700
1424,200
1431,800
1419,0
1408,1200
1393,700
1363,0
1339,0
1312,0
1309,700
1303,2100
1315,1400
1299,1300
1306,1900
1309,1600
1310,2000
1310,2200
1319,2800
1319,1400
1337,1800
1344,700
1352,1300
1350,1500
1340,1300
1332,1600
1353,2200
1352,1900
1345,500
1319,800
1321,1400
1321,1800
1319,2200
1315,1600
1318,2500
1315,2100
1312,1000
1303,300
1288,1000
1281,1800
1282,1200
1272,400
1272,700
1260,1700
1266,1600
1268,2000
1272,1200
1283,1400
1290,1400
1286,2000
1302,3400
1314,2500
1320,1600
1323,800
1322,400
1337,2000
1345,1800
1343,700
1330,1800
1346,2200
1353,1900
1364,2800
1365,400
1372,1100
1378,1500
1365,1200
1379,2800
1386,1900
1387,1500
1406,3100
1404,1600
1407,2200
1423,2700
1437,1600
1460,2600
1482,2500
1498,2100
1509,2500
1528,2500
1536,2000
1549,2000
1542,1600
1545,1500
1549,1900
1548,900
1533,700
1526,1800
1533,1700
1541,2000
1542,2100
1518,400
1511,900
1496,500
1503,2100
1489,1100
1494,1300
1488,600
1510,2300
1507,1500
1515,1200
1530,2300
1530,1700
1544,1600
1552,1600
1562,1000
1552,200
1556,1100
1563,700
1565,200
1579,1400
1595,2300
1586,1200
1578,600
1567,200
1551,300
1553,1800
1563,3000
1567,2600
1555,1600
1559,1800
1549,800
1560,1800
1559,1200
1580,3600
1583,1600
1588,2100
1582,1600
1568,500
1574,1100
1587,2100
1603,3000
1597,1200
1602,2700
1605,1900
1594,1400
1584,1100
1599,2500
1618,2200
1644,3600
1626,0
1614,0
1610,0
1619,1600
1620,1800
1614,1000
1618,2400
1614,800
1610,1000
1607,1100
1602,1500
1568,0
1546,300
1532,200
1526,200
1544,2200
1551,2700
1557,2400
1573,2300
1569,1400
1551,400
1532,0
1506,200
1522,2000
1532,2100
1548,3100
1550,1400
1538,1600
1541,2200
1550,2400
1554,3500
1553,1500
1566,3500
1539,0
1525,200
1503,400
1494,1600
1488,1500
1482,1900
1475,1800
1468,1300
1468,2000
1461,900
1471,2500
1481,2900
1478,600
1475,400
1459,200
1456,1400
1452,1600
1435,400
1434,300
1442,1700
1469,3200
1472,2400
1473,1200
1485,2500
1507,2800
1490,600
1507,3200
1509,1400
1490,400
1494,2100
1503,2500
1504,1700
1514,2000
1527,1500
1525,900
1534,1600
1543,1100
1534,500
1521,1000
1521,1200
1536,2100
1555,2100
1574,2200
1570,1400
1548,800
1542,2000
1546,2000
1530,200
1535,1300
1537,2000
1546,2100
1525,1500
1514,500
1496,300
1498,1800
1508,1500
1517,2000
1498,200
1472,400
1466,600
1448,900
1443,1400
1443,1400
1432,0
1407,0
1392,700
1377,2100
1393,1600
1421,2800
1437,1600
1436,1500
1444,2600
1451,1700
1433,600
1438,1300
1442,1400
1453,2200
1442,400
1456,1400
