,0
#N/A,2200
#N/A,2100
#N/A,1400
#N/A,700
#N/A,1400
#N/A,1000
#N/A,2500
#N/A,1400
#N/A,1400
#N/A,1700
#N/A,1700
#N/A,2500
#N/A,1700
#N/A,1600
#N/A,2700
#N/A,2400
#N/A,1700
#N/A,1800
#N/A,1200
#N/A,1600
#N/A,2200
#N/A,1700
#N/A,1900
#N/A,2100
#N/A,1500
#N/A,2300
#N/A,1900
#N/A,1500
#N/A,1700
#N/A,4300
#N/A,3200
#N/A,2000
#N/A,3000
#N/A,800
#N/A,2200
#N/A,1400
#N/A,800
#N/A,1800
#N/A,2400
#N/A,1800
#N/A,1300
#N/A,1600
#N/A,1600
#N/A,1700
#N/A,1800
#N/A,900
#N/A,900
#N/A,1800
#N/A,2300
#N/A,1700
#N/A,1300
#N/A,1300
#N/A,2300
#N/A,1300
#N/A,1700
#N/A,1800
#N/A,2200
#N/A,800
#N/A,1900
#N/A,2000
#N/A,1900
#N/A,2300
#N/A,1800
#N/A,1300
#N/A,1400
#N/A,1700
#N/A,1000
#N/A,1600
#N/A,1400
#N/A,2700
#N/A,1400
#N/A,1500
#N/A,3200
#N/A,1100
#N/A,2300
#N/A,2400
#N/A,1800
#N/A,1700
#N/A,1600
#N/A,1500
#N/A,2100
#N/A,3300
#N/A,1600
#N/A,2500
#N/A,1400
#N/A,600
#N/A,1300
#N/A,2100
#N/A,2100
#N/A,1800
#N/A,2100
#N/A,3200
#N/A,1700
#N/A,2100
#N/A,600
#N/A,3500
#N/A,1400
#N/A,1500
#N/A,1100
1803,1300
1796,1500
1797,2200
1807,2400
1823,2300
1830,2100
1830,1000
1820,1500
1827,2100
1832,1900
1826,1100
1820,1100
1814,1900
1810,1300
1819,2500
1805,1300
1800,1900
1799,1600
1798,1700
1806,2000
1809,1900
1813,2600
1810,1400
1802,1100
1797,1600
1802,2000
1799,2000
1800,2000
1793,800
1793,1700
1768,1800
1748,1200
1748,2000
1746,2800
1761,2300
1756,1700
1763,2100
1765,1000
1777,3000
1769,1600
1768,1700
1770,1500
1761,700
1759,1400
1758,1600
1756,1600
1759,1200
1764,1400
1769,2300
1767,2100
1772,2200
1766,700
1767,1400
1764,2000
1757,600
1746,600
1741,1300
1734,1500
1749,2300
1768,3800
1767,1900
1768,2000
1760,1500
1759,1700
1765,1900
1773,2200
1772,1600
1776,1400
1786,2600
1787,1500
1777,1700
1786,2300
1790,1900
1779,2100
1792,2400
1792,2300
1776,800
1775,1700
1771,1300
1769,1400
1774,2000
1774,2100
1753,1200
1744,700
1734,1500
1743,2300
1758,2100
1767,2200
1764,1800
1761,1800
1768,2500
1760,1300
1743,1500
1736,1000
1734,1900
1742,1400
1723,1600
1729,2000
1726,1200
1732,1700
1736,1700
1752,3100
1744,1400
1733,1300
1727,1700
1730,2400
1739,1900
1737,1300
1735,1900
1740,2400
1750,2100
1755,1600
1765,2900
1762,1000
1756,1900
1754,1100
1750,1500
1749,1500
1749,1700
1745,1600
1740,1400
1734,2000
1744,2400
1743,1000
1743,1600
1735,1200
1748,3300
1753,2500
1750,500
1744,1100
1744,1800
1746,1400
1736,1000
1724,1600
1715,1400
1707,900
1696,1000
1693,700
1671,800
1687,3200
1695,2500
1687,700
1697,1700
1693,1000
1696,1900
1694,1400
1703,2100
1717,2800
1719,2500
1710,1200
1703,1500
1711,1500
1718,2100
1724,2600
1739,2100
1769,3600
1759,300
1776,3200
1771,1800
1745,1200
1747,2100
1751,2400
1768,3200
1769,1800
1765,1500
1766,2300
1761,1100
1757,1000
1752,2100
1751,1400
1753,1900
1739,900
1749,2900
1749,2100
1753,2800
1737,700
1735,600
1728,1000
1725,1000
1729,1800
1717,800
1705,900
1716,2300
1716,700
1711,1000
1704,1600
1703,2000
1700,1900
1690,800
1691,1900
1682,1600
1692,2300
1691,1400
1703,2200
1708,2400
1713,1900
1717,2000
1710,1300
1719,2100
1716,1400
1708,900
1687,1000
1702,2900
1709,2000
1707,1500
1712,2900
1712,1900
1714,1500
1708,1300
1703,1900
1706,2400
1701,1100
1694,2200
1698,1400
1700,2100
1696,700
1696,1500
1692,1100
1680,500
1671,700
1672,1500
1668,1600
1652,800
1647,500
1639,800
1631,400
1628,3000
1628,2500
1651,2800
1648,800
1650,2000
1645,900
1649,1400
1658,2500
1676,3200
1689,2200
1700,2100
1705,1200
1721,2400
1694,500
1678,900
1681,1000
1692,2800
1694,1200
1688,1300
1698,2400
1682,500
1667,1300
1659,1700
1657,1000
1661,1900
1660,1400
1665,2600
1643,400
1640,1800
1622,1800
1639,2000
1632,2500
1644,3000
1635,300
1620,600
1605,900
1589,1600
1602,3100
1596,900
1605,3200
1612,1800
1616,1400
1599,400
1605,2000
1604,1800
1614,1900
1601,1600
1618,3800
1614,2400
1635,2800
1637,800
1642,1500
1638,600
1634,1400
1644,1800
1656,2100
1653,2000
1678,3200
1687,1900
1692,2100
1696,2400
1689,1200
1685,400
1679,1300
1669,600
1664,1800
1673,2300
1668,1700
1671,2700
1664,1200
1664,2000
1664,1300
1671,2800
1683,2600
1680,600
1679,900
1669,1900
1676,2700
1677,1600
1670,2200
1673,2200
1668,1000
1679,2400
1665,500
1652,1100
1643,200
1647,2600
1662,2900
1663,2200
1683,2700
1699,3100
1701,1300
1708,1200
1711,1000
1715,1900
1717,1800
1724,1500
1731,1200
1740,1700
1746,1000
1740,2400
1727,1200
1703,400
1710,1500
1700,1000
1714,2300
1706,600
1706,2500
1697,2300
1680,500
1667,800
1683,2800
1689,3000
1693,900
1716,3200
1713,700
1690,500
1695,1700
1715,3300
1701,1000
1712,1600
1705,600
1695,700
1708,2300
1690,100
1696,2000
1676,600
1692,2000
1688,1400
1678,800
1671,1300
1671,2500
1664,2300
1668,700
1679,1700
1676,600
1678,1800
1679,3200
1675,500
1648,500
1668,3800
1672,1800
1685,1700
1672,700
1669,1500
1660,1000
1659,1500
1653,3200
1646,1700
1623,500
1623,800
1620,1200
1618,400
1621,1700
1633,3000
1622,1000
1632,3000
1620,2000
1617,1600
1614,1800
1603,1300
1613,2200
1618,900
1621,1600
1620,500
1616,1400
1611,1800
1609,1500
1604,2200
1604,1200
1607,2300
1630,3600
1621,1900
1624,2900
1629,1100
1634,1400
1624,900
1611,1400
1626,3100
1630,2600
1634,2600
1638,1400
1623,900
1635,1700
1655,3100
1673,2000
1653,600
1642,1800
1631,1100
1614,1000
1590,700
1587,1000
1594,1900
1599,1500
1587,700
1599,3000
1590,600
1586,800
1588,1900
1608,3000
1586,200
1587,1300
1624,4100
1617,800
1612,500
1608,1900
1629,2700
1611,700
1612,2400
1616,900
1622,1400
1608,1400
1599,2100
1610,2000
1594,1600
1621,3400
1622,600
1617,1200
1600,1600
1602,1200
1607,2100
1628,2700
1634,1300
1616,500
1635,2000
1640,2500
1641,700
1640,1900
1645,1900
1643,600
1651,2100
1652,2600
1657,2800
1657,700
1672,3200
1689,2300
1691,2000
1665,600
1670,1000
1677,1200
1670,3100
1670,1800
1669,1600
1686,2400
1677,600
1686,1900
1685,1400
1657,400
1659,1900
1666,1200
1672,1400
1696,3600
1702,1000
1691,600
1671,1000
1683,2200
1666,1300
1669,2300
1668,1500
1665,1500
1663,1100
1665,2400
1664,800
1662,1400
1666,900
1671,1900
1663,1000
1673,2500
1677,2600
1682,1700
1670,1100
1655,2100
1637,100
1620,1200
1615,600
1608,700
1612,1300
1601,300
1577,700
1568,1700
1560,1800
1561,1500
1567,1500
1573,2300
1558,1600
1556,1800
1575,2500
1565,800
1575,2100
1575,1000
1587,1900
1583,600
1571,700
1567,1100
1575,1500
1560,1500
1573,1900
1575,1000
1572,1600
1564,2200
1572,1000
1587,2800
1572,2600
1591,2700
1603,1700
1591,700
1575,1100
1572,400
1559,1100
1566,1600
1568,1600
1577,2300
1581,2500
1575,1400
1578,1900
1548,400
1552,1000
1565,2500
