2701,3500,,,
2699,2000,,,
2693,1800,,,
2678,1900,,,
2685,2700,,,
2696,2400,,,
2723,4400,,,
2730,4000,,,
2727,2600,,,
2709,1400,,,
2717,4000,,,
2707,2400,,,
2723,3000,,,
2727,2500,,,
2748,2800,,,
2752,2600,,,
2755,1900,,,
2731,800,,,
2707,500,,,
2677,0,,,
2645,100,,,
2614,100,,,
2610,2900,,,
2618,3300,,,
2603,1900,,,
2591,2600,,,
2574,1300,,,
2568,3100,,,
2552,2000,,,
2537,2400,,,
2531,2200,,,
2536,4200,,,
2530,2700,,,
2514,2200,,,
2505,1700,,,
2500,3100,,,
2504,3000,,,
2503,2500,,,
2490,3000,,,
2488,3200,,,
2482,3200,,,
2489,3200,,,
2489,3300,,,
2483,2600,,,
2486,2900,,,
2503,3200,,,
2502,500,,,
2509,700,,,
2525,1600,,,
2538,3000,,,
2536,3100,,,
2529,2500,,,
2525,2600,,,
2530,3200,,,
2531,3100,,,
2511,1600,,,
2517,3100,,,
2510,2600,,,
2502,2900,,,
2498,2600,,,
2506,3700,,,
2512,3000,,,
2506,1600,,,
2506,3000,,,
2500,3000,,,
2502,2800,,,
2507,2700,,,
2497,2200,,,
2514,3800,,,
2505,1800,,,
2505,3200,,,
2507,2500,,,
2505,2600,,,
2515,3000,,,
2491,800,,,
2471,1400,,,
2467,1800,,,
2473,1200,,,
2471,2100,,,
2457,2200,,,
2462,2300,,,
2450,2400,,,
2439,2300,,,
2451,3200,,,
2448,2000,,,
2436,3000,,,
2443,3000,,,
2450,2200,,,
2466,3800,,,
2468,3000,,,
2467,1800,,,
2475,2500,,,
2500,4100,,,
2514,3000,,,
2518,3000,,,
2511,2600,,,
2503,2700,,,
2502,2800,,,
2494,2500,,,
2484,1600,,,
2473,2400,,,
2483,3000,,,
2473,800,,,
2465,1100,,,
2451,1300,,,
2446,1900,,,
2426,2400,,,
2404,1800,,,
2420,4200,,,
2437,3100,,,
2424,2700,,,
2432,3200,,,
2419,1700,,,
2414,2000,,,
2406,2000,,,
2392,1200,,,
2377,400,,,
2375,600,,,
2386,1600,,,
2410,2400,,,
2429,2000,,,
2443,1500,,,
2446,3200,,,
2421,800,,,
2405,300,,,
2383,400,,,
2374,400,,,
2359,1600,,,
2341,200,,,
2324,700,,,
2306,400,,,
2269,500,,,
2262,2000,,,
2278,3800,,,
2261,0,,,
2252,2200,,,
2255,3300,,,
2258,2800,,,
2246,1800,,,
2241,2700,,,
2231,2200,,,
2223,2400,,,
2222,3200,,,
2227,3100,,,
2226,2800,,,
2224,3000,,,
2247,2800,,,
2255,1500,,,
2255,1600,,,
2255,3000,,,
2246,2200,,,
2245,2400,,,
2249,3000,,,
2251,3400,,,
2246,2600,,,
2265,3500,,,
2268,3400,,,
2264,2200,,,
2268,3300,,,
2270,2800,,,
2259,2600,,,
2250,2100,,,
2258,2400,,,
2258,3000,,,
2262,3400,,,
2256,2200,,,
2252,2300,,,
2258,2800,,,
2248,2800,,,
2255,2500,,,
2243,2000,,,
2242,2400,,,
2238,2200,,,
2234,2600,,,
2254,2800,,,
2261,2100,,,
2269,2600,,,
2271,1400,,,
2267,1700,,,
2271,2600,,,
2277,2900,,,
2274,2100,,,
2269,1800,,,
2267,3000,,,
2275,2800,,,
2264,1900,,,
2255,2100,,,
2259,2600,,,
2240,1900,,,
2229,1900,,,
2227,1600,,,
2219,1700,,,
2192,1400,,,
2186,2400,,,
2181,2500,,,
2188,3300,,,
2183,2200,,,
2180,2500,,,
2178,2300,,,
2192,3000,,,
2188,2000,,,
2186,2800,,,
2207,2900,,,
2221,2500,,,
2221,1300,,,
2214,1200,,,
2210,2000,,,
2203,1100,,,
2167,600,,,
2146,1000,,,
2133,1400,,,
2116,1500,,,
2118,1900,,,
2116,1800,,,
2124,2800,,,
2130,1800,,,
2149,2300,,,
2169,2600,,,
2186,3300,,,
2182,2000,,,
2176,1400,,,
2188,2700,,,
2186,3000,,,
2181,300,,,
2194,1600,,,
2200,1000,,,
2218,2200,,,
2220,1800,,,
2250,3200,,,
2267,2400,,,
2295,3200,,,
2322,3200,,,
2332,3000,,,
2311,1700,,,
2333,2200,,,
2329,1800,,,
2314,1800,,,
2300,1400,,,
2294,1200,,,
2274,700,,,
2257,500,,,
2236,300,,,
2221,1700,,,
2214,2400,,,
2207,2100,,,
2190,1300,,,
2193,3100,,,
2209,3100,,,
2223,3000,,,
2216,2300,,,
2218,2400,,,
2216,2200,,,
2201,1500,,,
2181,1400,,,
2185,3000,,,
2175,2500,,,
2161,2000,,,
2157,1800,,,
2156,3200,,,
2147,1900,,,
2141,2000,,,
2142,2200,,,
2154,3600,,,
2138,1400,,,
2110,600,,,
2098,1000,,,
2087,1200,,,
2064,500,,,
2039,300,,,
2020,600,,,
2000,0,,,
1981,500,,,
1964,500,,,
1947,900,,,
1951,3200,,,
1960,3000,,,
1957,2300,,,
1979,3600,,,
1983,2100,,,
1969,1200,,,
1952,1200,,,
1939,800,,,
1944,2300,,,
1950,3600,,,
1940,1800,,,
1940,1900,,,
1950,3100,,,
1948,2400,,,
1949,2000,,,
1946,1600,,,
1943,1300,,,
1933,700,,,
1938,1900,,,
1936,2200,,,
1929,1800,,,
1915,1900,,,
1912,1900,,,
1908,2100,,,
1909,2400,,,
1900,2100,,,
1893,1300,,,
1898,3300,,,
1889,2000,,,
1888,2400,,,
1908,3300,,,
1931,3500,,,
1923,1200,,,
1936,2400,,,
1958,2800,,,
1948,0,,,
1941,700,,,
1926,0,,,
1920,1300,,,
1936,3400,,,
1928,2000,,,
1916,600,,,
1909,1600,,,
1901,1800,,,
1896,2800,,,
1906,3000,,,
1899,700,,,
1878,600,,,
1848,0,,,
1845,0,,,
1829,0,,,
1819,0,,,
1797,0,,,
1779,0,,,
1753,600,,,
1753,2400,,,
1747,2600,,,
1741,2600,,,
1725,1400,,,
1722,1400,,,
1712,1200,,,
1694,0,,,
1680,400,,,
1683,1700,,,
1691,2000,,,
1705,2100,,,
1710,1000,,,
1707,0,,,
1691,100,,,
1675,800,,,
1681,2700,,,
1690,2200,,,
1676,1700,,,
1650,500,,,
1631,1100,,,
1623,1500,,,
1609,1000,,,
1621,3400,,,
1626,2000,,,
1623,1100,,,
1605,1200,,,
1592,1200,,,
1580,800,,,
1565,300,,,
1535,200,,,
1519,300,,,
1513,1400,,,
1507,1600,,,
1500,2900,,,
1513,2700,,,
1535,2800,,,
1543,1800,,,
1557,2600,,,
1584,3200,,,
1606,2500,,,
1629,2900,,,
1643,1400,,,
1659,2100,,,
1678,2400,,,
1692,2300,,,
1678,1800,,,
1648,0,,,
1629,400,,,
1599,600,,,
1582,400,,,
1604,3400,,,
1619,2700,,,
1647,3600,,,
1637,1300,,,
1602,100,,,
1590,600,,,
1577,600,,,
1566,2000,,,
1557,1500,,,
1558,2100,,,
1557,1500,,,
1578,3400,,,
1594,2300,,,
1611,3600,,,
1612,2300,,,
1623,2900,,,
1636,3200,,,
1639,2200,,,
1625,700,,,
1612,1100,,,
1597,600,,,
1587,300,,,
1557,300,,,
1541,400,,,
1528,1100,,,
1514,1900,,,
1502,2300,,,
1504,1400,,,
1495,1500,,,
1485,1800,,,
1498,1300,,,
1527,3600,,,
1549,2200,,,
1556,2000,,,
1541,1900,,,
1547,2600,,,
1568,2700,,,
1570,1800,,,
1573,2100,,,
1563,1800,,,
1562,2900,,,
1572,1700,,,
1579,1300,,,
1601,2200,,,
1623,2200,,,
1642,1900,,,
1659,1700,,,
1679,2000,,,
1710,3100,,,
1718,1400,,,
1720,2600,,,
1708,1400,,,
1698,1600,,,
1703,1900,,,
1710,2100,,,
1717,1900,,,
1731,1400,,,
1741,1400,,,
1735,1100,,,
1728,1300,,,
1720,1300,,,
1726,1600,,,
1758,3200,,,
1791,3400,,,
1801,1800,,,
1804,3000,,,
1810,2800,,,
1813,2000,,,
1836,2800,,,
1855,3000,,,
1866,2600,,,
1885,2900,,,
1865,1400,,,
1859,1400,,,
1870,2200,,,
1874,1600,,,
1872,1000,,,
1890,2600,,,
1909,2200,,,
1933,2600,,,
1950,2000,,,
1956,2000,,,
1951,1100,,,
1943,2100,,,
1924,800,,,
1905,900,,,
1904,1700,,,
1896,1800,,,
1881,1700,,,
1890,3400,,,
1891,3000,,,
1897,2000,,,
1900,2400,,,
1899,2300,,,
1878,200,,,
1862,200,,,
1882,2000,,,
1899,2100,,,
1905,1200,,,
1919,1800,,,
1907,2200,,,
1900,2000,,,
1893,2900,,,
1906,2600,,,
1910,500,,,
1904,0,,,
1904,600,,,
1890,600,,,
1899,2400,,,
1894,1600,,,
1905,2600,,,
1887,1600,,,
1891,2700,,,
1873,1800,,,
1874,2400,,,
1871,2600,,,
1857,1800,,,
1859,2400,,,
1889,3700,,,
1893,1500,,,
1898,1100,,,
1906,1100,,,
1912,900,,,
1925,1700,,,
1928,1400,,,
1933,2400,,,
1942,3200,,,
1940,1200,,,
1955,3000,,,
1965,2800,,,
1967,1500,,,
1958,2700,,,
1962,2600,,,
1961,1900,,,
1976,3400,,,
1979,2900,,,
1968,1600,,,
1969,1900,,,
1965,1700,,,
1948,100,,,
1931,1200,,,
1944,3000,,,
1948,1700,,,
1954,2800,,,
1953,2100,,,
1956,2200,,,
1970,3100,,,
1970,2000,,,
1950,1100,,,
1951,1500,,,
1942,1700,,,
1952,2400,,,
1958,2200,,,
1959,2000,,,
1961,2300,,,
1962,2000,,,
1970,2200,,,
1973,1700,,,
1974,1200,,,
1993,3200,,,
2000,2000,,,
2001,1700,,,
1987,1800,,,
1979,2600,,,
1962,100,,,
1935,300,,,
1911,400,,,
1893,200,,,
1870,500,,,
1845,500,,,
1840,2100,,,
1820,900,,,
1830,2400,,,
1839,2300,,,
1830,1300,,,
1842,2800,,,
1836,400,,,
1822,1200,,,
1817,1700,,,
1811,2000,,,
1812,2100,,,
1819,2700,,,
1812,400,,,
1794,300,,,
1788,200,,,
1787,800,,,
1785,1500,,,
1794,2700,,,
1798,2100,,,
1779,1500,,,
1770,2100,,,
1767,1700,,,
1763,2000,,,
1756,1600,,,
1767,1300,,,
1789,2400,,,
1793,2400,,,
1800,2800,,,
1803,1500,,,
1811,2600,,,
1813,2400,,,
1810,1700,,,
1805,2400,,,
1801,2200,,,
1798,200,,,
1802,400,,,
1802,600,,,
1800,400,,,
1777,100,,,
1774,1300,,,
1778,3000,,,
1778,1600,,,
1776,2500,,,
1776,1800,,,
1778,2600,,,
1780,2800,,,
1768,600,,,
1760,1600,,,
1738,1500,,,
1723,0,,,
1718,600,,,
1720,1300,,,
1743,3200,,,
1740,1400,,,
1732,600,,,
1712,400,,,
1688,800,,,
1694,1800,,,
1676,1200,,,
1651,300,,,
1644,800,,,
1638,2100,,,
1614,200,,,
1605,1000,,,
1597,2600,,,
1598,3000,,,
1598,1600,,,
1590,1100,,,
1587,1400,,,
1601,1500,,,
1591,200,,,
1567,600,,,
1569,1900,,,
1553,1200,,,
1542,1000,,,
1563,4300,,,
1546,1400,,,
1541,1500,,,
1553,2300,,,
1557,1900,,,
1545,500,,,
1521,0,,,
1508,900,,,
1493,500,,,
1481,1100,,,
1477,1600,,,
1482,2700,,,
1485,2000,,,
1503,3000,,,
1492,2100,,,
1486,1400,,,
1486,1700,,,
1481,1300,,,
1475,2000,,,
1498,2400,,,
1524,2900,,,
1526,600,,,
1540,1600,,,
1549,1400,,,
1575,3100,,,
1575,2100,,,
1572,600,,,
1570,2200,,,
1557,1000,,,
1557,1300,,,
1542,1300,,,
1567,2900,,,
1577,2200,,,
1575,1500,,,
1567,1200,,,
1551,500,,,
1528,400,,,
1532,800,,,
1534,500,,,
1537,500,,,
1537,800,,,
1524,200,,,
1510,1300,,,
1498,900,,,
1493,1000,,,
1482,1000,,,
1468,300,,,
1464,1600,,,
1473,2500,,,
1474,1400,,,
1457,700,,,
1433,0,,,
1405,0,,,
1393,300,,,
1368,100,,,
1346,200,,,
1332,300,,,
1326,1800,,,
1325,2100,,,
1334,1100,,,
1347,1700,,,
1342,100,,,
1341,300,,,
1340,0,,,
1328,100,,,
1309,1100,,,
1311,1800,,,
1300,1400,,,
1283,100,,,
1271,1400,,,
1251,800,,,
1265,2000,,,
1277,2800,,,
1279,1700,,,
1300,2100,,,
1320,2600,,,
1330,2300,,,
1319,2100,,,
1325,2000,,,
1319,0,,,
1332,1700,,,
1343,1900,,,
1336,1100,,,
1348,2400,,,
1367,2200,,,
1373,1400,,,
1370,1800,,,
1392,2400,,,
1400,1800,,,
1397,2300,,,
1391,2400,,,
1391,1600,,,
1394,1400,,,
1393,1300,,,
1382,400,,,
1402,2200,,,
1411,1500,,,
1407,1500,,,
1395,0,,,
1397,1200,,,
1392,3800,,,
1402,2400,,,
1409,2200,,,
1398,1200,,,
1381,200,,,
1379,300,,,
1388,900,,,
1400,2100,,,
1425,3000,,,
1428,1400,,,
1428,1600,,,
1424,2300,,,
1416,1200,,,
1404,1800,,,
1399,1600,,,
1391,600,,,
1379,500,,,
1383,1700,,,
1374,1100,,,
1363,1300,,,
1354,2000,,,
1380,3200,,,
1391,2700,,,
1402,2500,,,
1403,3200,,,
1395,1300,,,
1404,1500,,,
1402,2000,,,
1406,1400,,,
1417,2400,,,
1416,1200,,,
1391,400,,,
1380,1100,,,
1380,1500,,,
1387,1900,,,
1382,0,,,
1378,0,,,
1370,0,,,
1375,1000,,,
1386,1600,,,
1385,700,,,
1396,1300,,,
1390,700,,,
1403,2200,,,
1401,800,,,
1402,1100,,,
1408,900,,,
1422,3000,,,
1425,2800,,,
1437,2600,,,
1449,1900,,,
1457,800,,,
1470,1300,,,
1476,900,,,
1482,700,,,
1483,300,,,
1482,200,,,
1464,0,,,
1443,0,,,
1442,1000,,,
1440,1500,,,
1447,800,,,
1445,100,,,
1457,1200,,,
1474,1800,,,
1486,2300,,,
1481,1300,,,
1491,2400,,,
1492,200,,,
1484,600,,,
1477,100,,,
1477,2000,,,
1459,1000,,,
1457,1500,,,
